id,guid,key,description,modified,deprecated,ship_html,details_json
136428,feb2d735-d9ec-44d2-9e79-bc073956898a,33WB,BUNNY BORDELON,2024-06-11T15:39:57.84,FALSE,https://vocab.ices.dk/?codeguid=feb2d735-d9ec-44d2-9e79-bc073956898a,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/feb2d735-d9ec-44d2-9e79-bc073956898a
137479,cd5316b3-4bec-4c5f-9798-52673766c707,33WC,Wes Bordelon,2024-06-11T15:40:01.093,FALSE,https://vocab.ices.dk/?codeguid=cd5316b3-4bec-4c5f-9798-52673766c707,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/cd5316b3-4bec-4c5f-9798-52673766c707
137478,b92a9828-973b-4452-8ec9-c216e0eb5b7b,33WD,Rachel Bordelon,2024-06-11T15:40:04.413,FALSE,https://vocab.ices.dk/?codeguid=b92a9828-973b-4452-8ec9-c216e0eb5b7b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b92a9828-973b-4452-8ec9-c216e0eb5b7b
136469,8e62655a-351d-4f82-8cf2-0868d87a1aa4,33WE,Tustumena,2024-06-11T15:40:07.697,FALSE,https://vocab.ices.dk/?codeguid=8e62655a-351d-4f82-8cf2-0868d87a1aa4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/8e62655a-351d-4f82-8cf2-0868d87a1aa4
136468,23b469ae-56d5-46b0-8ecd-d240fe262d5f,33WF,HOS Davis,2024-06-11T15:40:10.963,FALSE,https://vocab.ices.dk/?codeguid=23b469ae-56d5-46b0-8ecd-d240fe262d5f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/23b469ae-56d5-46b0-8ecd-d240fe262d5f
136432,9c821ee4-14bb-4092-9f4c-d536550bb98f,33WG,Horizon Producer,2024-06-11T15:40:14.233,FALSE,https://vocab.ices.dk/?codeguid=9c821ee4-14bb-4092-9f4c-d536550bb98f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/9c821ee4-14bb-4092-9f4c-d536550bb98f
167778,4f9962d2-e4c7-4e2d-9aa2-cbd23b055b13,33WH,ATTENTIVE,2024-06-11T15:40:23.7,FALSE,https://vocab.ices.dk/?codeguid=4f9962d2-e4c7-4e2d-9aa2-cbd23b055b13,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/4f9962d2-e4c7-4e2d-9aa2-cbd23b055b13
171216,2a385b7d-0b89-4575-9d4b-a23907f595fd,33WI,WALTER J. MCCARTHY JR.,2024-06-11T15:40:33.063,FALSE,https://vocab.ices.dk/?codeguid=2a385b7d-0b89-4575-9d4b-a23907f595fd,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/2a385b7d-0b89-4575-9d4b-a23907f595fd
229723,c7ca231d-917a-4b5c-94f1-6fb3105e3c4f,33WJ,CE 327,2024-06-11T15:40:42.453,FALSE,https://vocab.ices.dk/?codeguid=c7ca231d-917a-4b5c-94f1-6fb3105e3c4f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c7ca231d-917a-4b5c-94f1-6fb3105e3c4f
168347,f33e2a9e-6213-4a02-a595-00e5ad53c95e,33WK,OVERSEAS TEXAS CITY,2024-06-11T15:40:51.89,FALSE,https://vocab.ices.dk/?codeguid=f33e2a9e-6213-4a02-a595-00e5ad53c95e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f33e2a9e-6213-4a02-a595-00e5ad53c95e
154902,9f5e110e-716d-4b4d-b1e9-c3bef817a07e,33WL,BAY HYDRO II,2024-06-11T15:41:01.27,FALSE,https://vocab.ices.dk/?codeguid=9f5e110e-716d-4b4d-b1e9-c3bef817a07e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/9f5e110e-716d-4b4d-b1e9-c3bef817a07e
196791,e54d3fc4-cd29-46d5-a665-9b35cf0b26de,33WM,NOAA-18,2024-06-11T15:41:10.69,FALSE,https://vocab.ices.dk/?codeguid=e54d3fc4-cd29-46d5-a665-9b35cf0b26de,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/e54d3fc4-cd29-46d5-a665-9b35cf0b26de
198300,b59ec9fe-9b3d-488e-b14a-737c7d64d4e8,33WN,SEA HAWK,2024-06-11T15:41:20.077,FALSE,https://vocab.ices.dk/?codeguid=b59ec9fe-9b3d-488e-b14a-737c7d64d4e8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/b59ec9fe-9b3d-488e-b14a-737c7d64d4e8
256277,aaccd911-871b-408e-92d0-9e78dcab6caa,33WO,WOLDSTAD,2024-06-11T15:41:29.48,FALSE,https://vocab.ices.dk/?codeguid=aaccd911-871b-408e-92d0-9e78dcab6caa,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/aaccd911-871b-408e-92d0-9e78dcab6caa
130596,dc2de6af-e599-4b9c-9749-33d3acc6097f,33WP,William T. Powell,2024-06-11T15:41:38.883,FALSE,https://vocab.ices.dk/?codeguid=dc2de6af-e599-4b9c-9749-33d3acc6097f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/dc2de6af-e599-4b9c-9749-33d3acc6097f
156122,d071e116-13b5-42b0-b289-3663493b3364,33WQ,SP028,2024-06-11T15:41:48.743,FALSE,https://vocab.ices.dk/?codeguid=d071e116-13b5-42b0-b289-3663493b3364,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d071e116-13b5-42b0-b289-3663493b3364
249923,f98b6248-62b0-409f-a394-778f73c199c9,33WR,NG309,2024-06-11T15:41:58.06,FALSE,https://vocab.ices.dk/?codeguid=f98b6248-62b0-409f-a394-778f73c199c9,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f98b6248-62b0-409f-a394-778f73c199c9
125132,f46eb1b0-ecfb-4c82-a47e-6b8b33ebcb8f,33WS,WILFRED SYKES,2024-06-11T15:42:07.427,FALSE,https://vocab.ices.dk/?codeguid=f46eb1b0-ecfb-4c82-a47e-6b8b33ebcb8f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f46eb1b0-ecfb-4c82-a47e-6b8b33ebcb8f
198296,04b35330-ac95-4947-8c5c-90458edcd0cc,33WT,SIKU,2024-06-11T15:42:16.803,FALSE,https://vocab.ices.dk/?codeguid=04b35330-ac95-4947-8c5c-90458edcd0cc,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/04b35330-ac95-4947-8c5c-90458edcd0cc
156131,3e517d63-319a-4ee8-8a89-ceebda419051,33WU,RU30,2024-06-11T15:42:26.463,FALSE,https://vocab.ices.dk/?codeguid=3e517d63-319a-4ee8-8a89-ceebda419051,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/3e517d63-319a-4ee8-8a89-ceebda419051
135767,811ff009-84e0-4940-8350-3b23f0386321,33WV,OCEAN VERITAS,2024-06-11T15:42:35.95,FALSE,https://vocab.ices.dk/?codeguid=811ff009-84e0-4940-8350-3b23f0386321,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/811ff009-84e0-4940-8350-3b23f0386321
135769,a42ef820-bdfa-43ef-a750-9927c6dde0d2,33WW,Ferrel,2024-06-11T15:42:45.38,FALSE,https://vocab.ices.dk/?codeguid=a42ef820-bdfa-43ef-a750-9927c6dde0d2,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a42ef820-bdfa-43ef-a750-9927c6dde0d2
201922,cc740c99-b005-48aa-9205-dc9eb4717ec7,33WX,SIGSBEE,2024-06-11T15:42:54.823,FALSE,https://vocab.ices.dk/?codeguid=cc740c99-b005-48aa-9205-dc9eb4717ec7,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/cc740c99-b005-48aa-9205-dc9eb4717ec7
155094,df2794b0-2c13-45be-962e-8856740fe8a5,33WY,ADAM E. CORNELIUS,2024-06-11T15:43:04.213,FALSE,https://vocab.ices.dk/?codeguid=df2794b0-2c13-45be-962e-8856740fe8a5,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/df2794b0-2c13-45be-962e-8856740fe8a5
249921,f143e060-b3d6-4b0f-a7be-cf2ea0b8cb58,33WZ,NG296,2024-06-11T15:43:13.743,FALSE,https://vocab.ices.dk/?codeguid=f143e060-b3d6-4b0f-a7be-cf2ea0b8cb58,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f143e060-b3d6-4b0f-a7be-cf2ea0b8cb58
140815,80c1e92a-02c0-41b1-90f4-638d5a9dbbee,33X0,Benjamin,2024-06-11T15:43:23.27,FALSE,https://vocab.ices.dk/?codeguid=80c1e92a-02c0-41b1-90f4-638d5a9dbbee,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/80c1e92a-02c0-41b1-90f4-638d5a9dbbee
140830,3bb7427e-7091-488b-97fe-7f563302b7ad,33X1,Papa Mau,2024-06-11T15:43:32.797,FALSE,https://vocab.ices.dk/?codeguid=3bb7427e-7091-488b-97fe-7f563302b7ad,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/3bb7427e-7091-488b-97fe-7f563302b7ad
140829,cd932ad0-0408-4256-b6b2-77620a5f6535,33X2,Fontaine Maru,2024-06-11T15:43:42.29,FALSE,https://vocab.ices.dk/?codeguid=cd932ad0-0408-4256-b6b2-77620a5f6535,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/cd932ad0-0408-4256-b6b2-77620a5f6535
140828,4ec6083d-8f7a-4903-a7e6-469bf598c97b,33X3,Piccard Maru,2024-06-11T15:43:52.117,FALSE,https://vocab.ices.dk/?codeguid=4ec6083d-8f7a-4903-a7e6-469bf598c97b,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/4ec6083d-8f7a-4903-a7e6-469bf598c97b
198320,c9e83a22-88d8-416e-bb9d-a8d35f67712a,33X4,SG539,2024-06-11T15:44:01.897,FALSE,https://vocab.ices.dk/?codeguid=c9e83a22-88d8-416e-bb9d-a8d35f67712a,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/c9e83a22-88d8-416e-bb9d-a8d35f67712a
169877,d4c1c15e-b865-4db2-93a4-60d9ec7f18be,33X5,TEXAS ENTERPRISE,2024-06-11T15:44:13.32,FALSE,https://vocab.ices.dk/?codeguid=d4c1c15e-b865-4db2-93a4-60d9ec7f18be,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d4c1c15e-b865-4db2-93a4-60d9ec7f18be
249929,343f0f34-4fe8-4cab-b41d-c54539d2fcc3,33X6,NG448,2024-06-11T15:44:23.037,FALSE,https://vocab.ices.dk/?codeguid=343f0f34-4fe8-4cab-b41d-c54539d2fcc3,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/343f0f34-4fe8-4cab-b41d-c54539d2fcc3
156815,af12270b-582e-4c4b-9af0-dbef3cc26901,33X7,SG130,2024-06-11T15:44:32.413,FALSE,https://vocab.ices.dk/?codeguid=af12270b-582e-4c4b-9af0-dbef3cc26901,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/af12270b-582e-4c4b-9af0-dbef3cc26901
249941,381c561d-2596-43be-a3bd-757a04675aa1,33X8,NG618,2024-06-11T15:44:41.903,FALSE,https://vocab.ices.dk/?codeguid=381c561d-2596-43be-a3bd-757a04675aa1,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/381c561d-2596-43be-a3bd-757a04675aa1
156823,f42f7a36-4161-45cb-b2a5-2f1277b73bd2,33X9,UD 134,2024-06-11T15:44:51.403,FALSE,https://vocab.ices.dk/?codeguid=f42f7a36-4161-45cb-b2a5-2f1277b73bd2,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f42f7a36-4161-45cb-b2a5-2f1277b73bd2
140812,eb16ed4d-2750-42ea-9291-a6c2061f52cd,33XA,Spray001,2024-06-11T15:45:10.143,FALSE,https://vocab.ices.dk/?codeguid=eb16ed4d-2750-42ea-9291-a6c2061f52cd,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/eb16ed4d-2750-42ea-9291-a6c2061f52cd
140813,24715cf7-8fb3-47b9-ad86-df8a217828a8,33XB,Spray004,2024-06-11T15:45:19.63,FALSE,https://vocab.ices.dk/?codeguid=24715cf7-8fb3-47b9-ad86-df8a217828a8,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/24715cf7-8fb3-47b9-ad86-df8a217828a8
140811,a5952736-e099-48f5-8424-d2a85c86d375,33XC,Spray006,2024-06-11T15:45:29.323,FALSE,https://vocab.ices.dk/?codeguid=a5952736-e099-48f5-8424-d2a85c86d375,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a5952736-e099-48f5-8424-d2a85c86d375
140810,f4514d78-a91e-4cd6-9d73-939197049b75,33XD,Spray016,2024-06-11T15:45:38.937,FALSE,https://vocab.ices.dk/?codeguid=f4514d78-a91e-4cd6-9d73-939197049b75,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/f4514d78-a91e-4cd6-9d73-939197049b75
156753,069ee5c8-7ac1-4975-a782-ee93bb3c90af,33XE,EXCEL,2024-06-11T15:45:48.47,FALSE,https://vocab.ices.dk/?codeguid=069ee5c8-7ac1-4975-a782-ee93bb3c90af,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/069ee5c8-7ac1-4975-a782-ee93bb3c90af
140859,809945e4-537d-41a4-9113-4374f7224533,33XF,SG008,2024-06-11T15:45:58.03,FALSE,https://vocab.ices.dk/?codeguid=809945e4-537d-41a4-9113-4374f7224533,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/809945e4-537d-41a4-9113-4374f7224533
140860,807e5c4d-615a-4bed-8894-bc8d1142553c,33XG,SG012,2024-06-11T15:46:07.603,FALSE,https://vocab.ices.dk/?codeguid=807e5c4d-615a-4bed-8894-bc8d1142553c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/807e5c4d-615a-4bed-8894-bc8d1142553c
140861,fd80bb49-07cb-474b-8e06-e19c53a3d957,33XH,SG014,2024-06-11T15:46:17.437,FALSE,https://vocab.ices.dk/?codeguid=fd80bb49-07cb-474b-8e06-e19c53a3d957,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fd80bb49-07cb-474b-8e06-e19c53a3d957
140862,fb6d1321-0736-4547-9230-22acb5e001fe,33XI,SG015,2024-06-11T15:46:26.9,FALSE,https://vocab.ices.dk/?codeguid=fb6d1321-0736-4547-9230-22acb5e001fe,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fb6d1321-0736-4547-9230-22acb5e001fe
140863,64488ddd-8406-4f39-b98b-462f1d768826,33XJ,SG101,2024-06-11T15:46:30.347,FALSE,https://vocab.ices.dk/?codeguid=64488ddd-8406-4f39-b98b-462f1d768826,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/64488ddd-8406-4f39-b98b-462f1d768826
140864,6dde0180-eafc-4d67-a393-c851711b1c92,33XK,SG102,2024-06-11T15:46:33.68,FALSE,https://vocab.ices.dk/?codeguid=6dde0180-eafc-4d67-a393-c851711b1c92,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/6dde0180-eafc-4d67-a393-c851711b1c92
140865,0d78d05e-f70f-48cd-b078-1e9af09c4b02,33XL,SG103,2024-06-11T15:46:37.01,FALSE,https://vocab.ices.dk/?codeguid=0d78d05e-f70f-48cd-b078-1e9af09c4b02,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/0d78d05e-f70f-48cd-b078-1e9af09c4b02
140866,a87c4823-4253-429f-bcdc-85c963a423bf,33XM,SG104,2024-06-11T15:46:40.273,FALSE,https://vocab.ices.dk/?codeguid=a87c4823-4253-429f-bcdc-85c963a423bf,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a87c4823-4253-429f-bcdc-85c963a423bf
140925,0f70f957-c36d-4c73-b474-e1545abf2589,33XN,SG016,2024-06-11T15:46:44.103,FALSE,https://vocab.ices.dk/?codeguid=0f70f957-c36d-4c73-b474-e1545abf2589,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/0f70f957-c36d-4c73-b474-e1545abf2589
253984,fc386dd3-7708-4b8f-bcb5-b6ec64b411c2,33XO,ALASKA SPIRIT,2024-06-11T15:46:47.927,FALSE,https://vocab.ices.dk/?codeguid=fc386dd3-7708-4b8f-bcb5-b6ec64b411c2,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/fc386dd3-7708-4b8f-bcb5-b6ec64b411c2
195197,88af65bc-7288-4f04-903d-44b5fb8ca3d3,33XP,SG195,2024-06-11T15:46:51.373,FALSE,https://vocab.ices.dk/?codeguid=88af65bc-7288-4f04-903d-44b5fb8ca3d3,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/88af65bc-7288-4f04-903d-44b5fb8ca3d3
156119,94e66985-8df8-4580-b9d9-6e89fe700c5d,33XQ,SP035,2024-06-11T15:46:54.753,FALSE,https://vocab.ices.dk/?codeguid=94e66985-8df8-4580-b9d9-6e89fe700c5d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/94e66985-8df8-4580-b9d9-6e89fe700c5d
154988,d1668e8a-33dc-4229-adfc-79bb429d595d,33XR,RU22,2024-06-11T15:46:58.19,FALSE,https://vocab.ices.dk/?codeguid=d1668e8a-33dc-4229-adfc-79bb429d595d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d1668e8a-33dc-4229-adfc-79bb429d595d
201923,256053ba-a99c-4c03-9b1e-7c7387994369,33XS,TRIDENT,2024-06-11T15:47:01.443,FALSE,https://vocab.ices.dk/?codeguid=256053ba-a99c-4c03-9b1e-7c7387994369,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/256053ba-a99c-4c03-9b1e-7c7387994369
201940,152f7ed5-3d65-4b6c-8f91-ab253e23def4,33XT,EAGLE FORD,2024-06-11T15:47:05.273,FALSE,https://vocab.ices.dk/?codeguid=152f7ed5-3d65-4b6c-8f91-ab253e23def4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/152f7ed5-3d65-4b6c-8f91-ab253e23def4
202436,a3a0945d-bc38-409b-bb6b-96d43aa40de7,33XU,SG039,2024-06-11T15:47:08.953,FALSE,https://vocab.ices.dk/?codeguid=a3a0945d-bc38-409b-bb6b-96d43aa40de7,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a3a0945d-bc38-409b-bb6b-96d43aa40de7
249199,34c0528e-870f-4f1a-aa77-64e0b16e1c24,33XV,NATIONAL GLORY,2024-06-11T15:47:12.55,FALSE,https://vocab.ices.dk/?codeguid=34c0528e-870f-4f1a-aa77-64e0b16e1c24,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/34c0528e-870f-4f1a-aa77-64e0b16e1c24
249928,7ef63f70-b439-4615-a90a-c16503483d3c,33XW,NG429,2024-06-11T15:47:15.88,FALSE,https://vocab.ices.dk/?codeguid=7ef63f70-b439-4615-a90a-c16503483d3c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/7ef63f70-b439-4615-a90a-c16503483d3c
196961,ee646e84-e155-4be9-bcf2-b76222042047,33XX,Terra,2024-06-11T15:47:19.143,FALSE,https://vocab.ices.dk/?codeguid=ee646e84-e155-4be9-bcf2-b76222042047,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/ee646e84-e155-4be9-bcf2-b76222042047
196369,cb9db395-eb48-43c9-a0bb-5524667b660d,33XY,GRETCHEN H,2024-06-11T15:47:22.477,FALSE,https://vocab.ices.dk/?codeguid=cb9db395-eb48-43c9-a0bb-5524667b660d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/cb9db395-eb48-43c9-a0bb-5524667b660d
196393,7654deb4-813a-4fc3-a6a6-78b3e2f85b5f,33XZ,PERSEVERANCE,2024-06-11T15:47:25.807,FALSE,https://vocab.ices.dk/?codeguid=7654deb4-813a-4fc3-a6a6-78b3e2f85b5f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/7654deb4-813a-4fc3-a6a6-78b3e2f85b5f
250040,1b6c3064-9fc2-4ba0-845b-deb3ea7b823e,33Y0,SYLVIA,2024-06-11T15:47:29.133,FALSE,https://vocab.ices.dk/?codeguid=1b6c3064-9fc2-4ba0-845b-deb3ea7b823e,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/1b6c3064-9fc2-4ba0-845b-deb3ea7b823e
156114,14413673-6ca1-4737-a9f7-87c90c42a674,33Y1,SP047,2024-06-11T15:47:32.427,FALSE,https://vocab.ices.dk/?codeguid=14413673-6ca1-4737-a9f7-87c90c42a674,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/14413673-6ca1-4737-a9f7-87c90c42a674
250961,dd724e86-06c9-491c-ac89-76c4a75dca71,33Y2,4-POINTS,2024-06-11T15:47:35.633,FALSE,https://vocab.ices.dk/?codeguid=dd724e86-06c9-491c-ac89-76c4a75dca71,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/dd724e86-06c9-491c-ac89-76c4a75dca71
198332,45f11770-d29b-47bd-b41f-f254ba94ed2c,33Y3,PATRIARCH,2024-06-11T15:47:38.9,FALSE,https://vocab.ices.dk/?codeguid=45f11770-d29b-47bd-b41f-f254ba94ed2c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/45f11770-d29b-47bd-b41f-f254ba94ed2c
197310,a33134c9-dd2a-47cb-b3b5-a2107e56c651,33Y4,CARETTA,2024-06-11T15:47:42.16,FALSE,https://vocab.ices.dk/?codeguid=a33134c9-dd2a-47cb-b3b5-a2107e56c651,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a33134c9-dd2a-47cb-b3b5-a2107e56c651
249930,a6ed3953-6747-449a-ab53-649a766ecda4,33Y5,NG450,2024-06-11T15:47:45.553,FALSE,https://vocab.ices.dk/?codeguid=a6ed3953-6747-449a-ab53-649a766ecda4,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/a6ed3953-6747-449a-ab53-649a766ecda4
156889,0a756a6e-cb94-4e47-88e8-3c78824fd41c,33Y6,ALEX HALEY,2024-06-11T15:47:48.87,FALSE,https://vocab.ices.dk/?codeguid=0a756a6e-cb94-4e47-88e8-3c78824fd41c,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/0a756a6e-cb94-4e47-88e8-3c78824fd41c
250016,05204477-8cfe-4674-988c-693dd52d016a,33Y7,SG649,2024-06-11T15:47:52.077,FALSE,https://vocab.ices.dk/?codeguid=05204477-8cfe-4674-988c-693dd52d016a,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/05204477-8cfe-4674-988c-693dd52d016a
249918,d4ccf4ee-3705-4584-a2eb-303d43bd3c1d,33Y8,NG288,2024-06-11T15:47:55.33,FALSE,https://vocab.ices.dk/?codeguid=d4ccf4ee-3705-4584-a2eb-303d43bd3c1d,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d4ccf4ee-3705-4584-a2eb-303d43bd3c1d
196792,1c310119-aa8b-4aeb-afc9-5f3963ca86c1,33Y9,NOAA-19,2024-06-11T15:47:58.653,FALSE,https://vocab.ices.dk/?codeguid=1c310119-aa8b-4aeb-afc9-5f3963ca86c1,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/1c310119-aa8b-4aeb-afc9-5f3963ca86c1
156814,4e5e93cc-f896-4af5-b4a0-b8b7e69d5ec0,33YA,BLUE,2024-06-11T15:48:01.93,FALSE,https://vocab.ices.dk/?codeguid=4e5e93cc-f896-4af5-b4a0-b8b7e69d5ec0,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/4e5e93cc-f896-4af5-b4a0-b8b7e69d5ec0
249936,d814f30e-740a-4bf2-9a89-3155fc00a4fa,33YB,NG489,2024-06-11T15:48:05.133,FALSE,https://vocab.ices.dk/?codeguid=d814f30e-740a-4bf2-9a89-3155fc00a4fa,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d814f30e-740a-4bf2-9a89-3155fc00a4fa
197148,d037aff6-dbb3-4906-ac71-44a76076d9af,33YC,BIOS JACK,2024-06-11T15:48:08.463,FALSE,https://vocab.ices.dk/?codeguid=d037aff6-dbb3-4906-ac71-44a76076d9af,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/d037aff6-dbb3-4906-ac71-44a76076d9af
156732,bb724cd3-b225-4dcc-aebb-814e4960bb1f,33YD,COURAGE,2024-06-11T15:48:11.72,FALSE,https://vocab.ices.dk/?codeguid=bb724cd3-b225-4dcc-aebb-814e4960bb1f,https://vocab.ices.dk/services/api/CodeDetail/7f9a91e1-fb57-464a-8eb0-697e4b0235b5/bb724cd3-b225-4dcc-aebb-814e4960bb1f
