starttime,lon,lat,data,temp_nrow,temp_avg_deptheq0,temp_avg_depthlteq20,temp_avg_depthlteq60
1975-10-20T07:48:00Z,-118.035,29.515,,6,18.28,18.263333333333335,17.73166666666667
1975-10-21T23:07:00Z,-118.40833,30.106667,,6,18.36,18.313333333333333,18.088333333333335
1975-10-22T06:19:00Z,-117.71667,30.441668,,6,17.910000000000004,17.863333333333333,17.365
1975-10-22T12:51:00Z,-117.06333,30.771667,,14,18.465,18.465000000000003,17.112857142857145
1975-10-22T20:31:00Z,-116.75,30.943333,,6,18.44,18.433333333333337,17.33166666666667
1975-10-23T00:25:00Z,-116.403336,31.1,,6,17.91,16.813333333333333,14.751666666666669
1975-10-23T01:04:00Z,-116.355,31.116667,,6,17.91,16.813333333333333,14.751666666666667
1975-10-23T23:38:00Z,-116.778336,31.673334,,6,16.76,15.286666666666669,13.816666666666666
1975-10-24T04:11:00Z,-117.11667,31.508333,,6,17.37,16.99666666666667,14.788333333333336
1975-10-24T08:11:00Z,-117.45,31.341667,,15,18.005000000000003,17.95375,16.351333333333333
1975-10-24T14:00:00Z,-118.083336,30.983334,,6,17.33,17.330000000000002,16.451666666666668
1975-10-24T19:45:00Z,-118.791664,30.648333,,6,17.66,17.603333333333335,17.163333333333334
1975-10-26T12:57:00Z,-119.17,31.27,,6,16.93,16.910000000000004,15.520000000000001
1975-10-26T19:34:00Z,-118.50833,31.603333,,6,16.41,16.4,14.636666666666665
1975-10-27T02:45:00Z,-117.808334,31.941668,,14,18.14,18.05,15.319285714285716
1975-10-27T06:32:00Z,-117.46,32.09667,,6,17.35,17.350000000000005,15.646666666666668
1975-10-27T09:23:00Z,-117.25166,32.2,,6,17.34,15.766666666666667,13.768333333333334
1975-10-27T10:02:00Z,-117.21667,32.203335,,6,17.34,15.766666666666667,13.768333333333333
1978-06-21T12:25:00Z,-117.44334,32.878334,,8,20.5,16.566666666666666,12.911249999999999
1978-06-21T15:55:00Z,-117.51667,32.841667,,9,19.81,17.1725,14.076666666666666
1978-06-22T08:15:00Z,-118.191666,32.5,,9,NA,NA,NA
1978-06-22T17:40:00Z,-118.875,32.166668,,9,16.92,16.752,14.976666666666667
1978-06-23T00:00:00Z,-117.07833,32.291668,,4,15.450000000000001,13.420000000000002,12.629999999999999
1978-06-23T01:20:00Z,-117.11667,32.266666,,4,15.45,13.42,12.63
1978-06-23T03:05:00Z,-119.566666,31.833334,,10,16.24,16.23,16.073
1978-06-23T03:45:00Z,-119.566666,31.833334,,10,16.24,16.23,16.073
1978-06-23T06:21:00Z,-117.458336,32.091667,,10,18.79,18.186,14.778
1978-06-23T10:55:00Z,-117.8,31.933332,,10,17.67,17.358,14.712
1978-06-23T18:00:00Z,-118.50833,31.6,,11,16.27,16.27,13.98363636363636
1978-06-27T11:00:00Z,-117.45,31.35,,6,NA,NA,NA
1978-06-27T20:51:00Z,-116.775,31.675,,9,NA,NA,NA
1978-06-28T04:20:00Z,-116.40833,31.1,,6,14.28,13.326666666666668,12.141666666666667
1978-06-28T08:05:00Z,-116.75,30.933332,,10,15.74,15.047500000000001,13.838
1978-06-28T12:45:00Z,-117.07333,30.766666,,10,17.56,17.204,14.821
1978-06-28T20:50:00Z,-117.74167,30.433332,,10,17.25,16.974,15.705
1978-06-29T03:30:00Z,-118.416664,30.1,,7,17.71,17.566666666666666,16.732857142857146
1978-06-30T15:35:00Z,-119.958336,32.416668,,9,15.139999999999999,14.9825,13.545555555555556
1978-06-30T16:10:00Z,-119.958336,32.416668,,9,15.139999999999999,14.9825,13.545555555555556
1978-06-30T20:00:00Z,-118.025,29.533333,,7,NA,NA,NA
1978-06-30T21:35:00Z,-119.49167,32.58,,10,14.17,13.972499999999998,13.228
1978-07-01T01:45:00Z,-117.36667,29.841667,,10,17.61,17.5725,16.159999999999997
1978-07-01T03:25:00Z,-118.925,32.908333,,11,NA,NA,NA
1978-07-01T08:50:00Z,-118.375,33.183334,,10,18.4,17.511999999999997,14.647999999999998
1978-07-01T13:30:00Z,-118.11667,33.308334,,8,18.54,17.71666666666667,14.15375
1978-07-01T14:40:00Z,-116.375,30.358334,,7,18.039999999999996,17.456666666666667,14.482857142857142
1978-07-01T18:10:00Z,-116.183334,30.43,,10,14.64,13.604,11.972
1978-07-02T03:09:00Z,-116,29.765,,10,NA,NA,NA
1978-07-02T06:55:00Z,-116.325,29.608334,,10,16.26,16.26,14.965
1978-07-02T13:15:00Z,-116.98333,29.275,,9,17.78,17.777500000000003,17.262222222222224
1978-07-02T14:25:00Z,-118.666664,33.816666,,9,15.850000000000001,14.9325,12.705555555555556
1978-07-02T18:40:00Z,-118.96667,33.666668,,9,18.73,15.364,13.271111111111113
1978-07-02T22:30:00Z,-119.316666,33.5,,10,NA,NA,NA
1978-07-03T02:10:00Z,-119.65833,33.333332,,8,14.930000000000001,14.926000000000002,13.891250000000001
1978-07-03T10:20:00Z,-120.35833,33,,9,12.96,12.917500000000002,12.150000000000002
1978-07-03T10:50:00Z,-120.35833,33,,9,12.96,12.917500000000002,12.150000000000002
1978-07-04T13:20:00Z,-117.265,28.366667,,11,18,17.992,17.33909090909091
1978-07-04T19:20:00Z,-116.60833,28.691668,,8,17.74,17.6425,16.84875
1978-07-05T01:45:00Z,-115.94833,29.033333,,10,16.91,16.888,16.407
1978-07-05T05:20:00Z,-120.746666,33.56167,,9,13.88,13.872000000000002,13.248888888888889
1978-07-05T05:45:00Z,-120.746666,33.56167,,9,13.88,13.872000000000002,13.248888888888889
1978-07-05T09:50:00Z,-120.40833,33.733334,,11,12.5,12.448,12.055454545454545
1978-07-05T13:27:00Z,-120.14167,33.866665,,10,11.940000000000001,11.56,10.606
1978-07-06T11:40:00Z,-119.49167,34.166668,,9,15.38,15.122000000000002,13.90111111111111
1978-07-06T16:50:00Z,-119.98333,34.275,,9,14.5,12.904,11.78111111111111
1978-07-06T22:10:00Z,-120.611664,34.4,,8,11.15,11.0825,10.906249999999998
1978-07-07T01:50:00Z,-120.8,34.316666,,10,NA,NA,NA
1978-07-07T06:20:00Z,-121.15,34.15,,9,NA,NA,NA
1978-07-07T06:50:00Z,-121.15,34.15,,9,NA,NA,NA
1978-07-09T05:15:00Z,-121.566666,34.733334,,9,14.4,14.114,13.826666666666664
1978-07-09T05:45:00Z,-121.566666,34.733334,,9,14.4,14.114,13.826666666666664
1978-07-09T10:25:00Z,-121.21667,34.908333,,9,12.25,11.492499999999998,10.64
1978-07-09T13:10:00Z,-114.25,28.375,,5,NA,NA,NA
1978-07-09T13:55:00Z,-120.941666,35.033333,,10,NA,NA,NA
1978-07-09T15:50:00Z,-114.566666,28.216667,,5,17.79,17.60333333333333,16.398
1978-07-09T18:45:00Z,-114.9,28.05,,5,NA,NA,NA
1978-07-09T21:15:00Z,-114.88333,28.316668,,6,18.46,17.743333333333336,16.055
1978-07-10T01:25:00Z,-114.941666,28.8,,8,NA,NA,NA
1978-07-10T04:46:00Z,-115.26667,28.633333,,7,17.19,16.143333333333334,13.258571428571429
1978-07-10T07:55:00Z,-115.395,28.308332,,7,17.41,15.73,13.59142857142857
1978-07-10T10:55:00Z,-115.59167,28.466667,,8,14.7,13.973333333333334,12.95625
1978-07-10T17:10:00Z,-116.25,28.133333,,10,NA,NA,NA
1978-07-10T23:10:00Z,-116.88333,27.8,,9,18.89,18.567999999999998,17.894444444444442
1978-07-12T03:35:00Z,-116.50833,27.216667,,8,19.39,19.293333333333337,17.93125
1978-07-12T09:25:00Z,-115.875,27.55,,10,NA,NA,NA
1978-07-12T13:50:00Z,-115.55,27.716667,,10,17.09,17.015,15.270000000000001
1978-07-13T08:25:00Z,-115.51667,26.966667,,9,19.46,19.22,16.515555555555554
1978-07-13T14:05:00Z,-116.15,26.641666,,8,NA,NA,NA
1978-07-13T19:37:00Z,-115.775,26.058332,,7,19.88,19.823333333333334,19.054285714285715
1978-07-14T01:20:00Z,-115.13333,26.383333,,10,19.76,19.678,17.923
1978-07-14T06:50:00Z,-114.48333,26.725,,8,18.69,18.090000000000003,15.23625
1978-07-14T10:34:00Z,-114.10833,26.916666,,8,16.68,15.892,14.718749999999998
1978-07-14T19:35:00Z,-113.48333,26.483334,,5,20.2,17.793333333333337,15.786000000000001
1978-07-15T06:58:00Z,-114.75,25.816668,,7,20.99,20.720000000000002,19.385714285714283
1978-07-15T13:10:00Z,-115.4,25.483334,,7,21.57,21.380000000000003,19.708571428571428
1978-07-15T18:55:00Z,-115.03333,24.908333,,10,22.07,21.849999999999998,20.824
1978-07-16T01:15:00Z,-114.4,25.241667,,10,21.870000000000005,20.932,19.814999999999998
1978-07-16T06:35:00Z,-113.75833,25.575,,7,20.42,19.166666666666668,16.551428571428573
1978-07-16T12:30:00Z,-113.125,25.908333,,9,NA,NA,NA
1978-07-16T15:24:00Z,-112.8,26.075,,5,NA,NA,NA
1978-07-16T22:15:00Z,-112.316666,25.566668,,5,23.27,19.983333333333334,17.317999999999998
1978-07-17T03:05:00Z,-112.76667,25.333334,,8,22.84,20.590000000000003,16.905
1978-07-17T09:10:00Z,-113.39167,25,,7,24.15,21.44,17.764285714285712
1978-07-17T14:35:00Z,-114.03333,24.666666,,8,21.81,20.54333333333333,18.565
1978-07-17T20:10:00Z,-114.65833,24.333334,,10,21.91,21.402,20.416
1978-08-01T01:35:00Z,-117.39167,32.791668,,10,21.46,17.76,13.804
1978-08-01T13:15:00Z,-117.44334,32.878334,,9,20.77,17.532500000000002,13.995555555555555
1978-08-01T16:55:00Z,-117.51667,32.841667,,8,21.1,17.82,14.0775
1978-08-02T06:45:00Z,-117.07833,32.291668,,7,18.58,14.202499999999999,12.892857142857144
1978-08-02T08:20:00Z,-117.11667,32.266666,,7,18.58,14.2025,12.892857142857142
1978-08-02T13:50:00Z,-117.458336,32.091667,,7,19.68,18.52,15.397142857142855
1978-08-02T17:45:00Z,-117.8,31.933332,,10,18.79,18.306,15.681999999999997
1978-08-03T00:50:00Z,-118.50833,31.6,,7,17.68,16.986666666666668,14.032857142857143
1978-08-03T09:20:00Z,-119.166664,31.258333,,9,18.05,17.872,16.70777777777778
1978-08-05T15:10:00Z,-118.791664,30.675,,7,18.46,18.38666666666667,17.604285714285716
1978-08-05T21:00:00Z,-118.11667,31.008333,,7,18.04,17.07333333333333,15.015714285714285
1978-08-06T04:00:00Z,-117.45,31.35,,10,NA,NA,NA
1978-08-06T07:40:00Z,-117.11667,31.508333,,7,19.48,18.51666666666667,15.505714285714285
1978-08-06T11:55:00Z,-116.775,31.675,,7,NA,NA,NA
1978-08-06T21:40:00Z,-116.40833,31.1,,5,15.719999999999999,13.91,12.918000000000001
1978-08-07T01:20:00Z,-116.75,30.933332,,8,19.78,18.54,15.75375
1978-08-07T05:00:00Z,-117.075,30.766666,,7,NA,NA,NA
1978-08-07T11:35:00Z,-117.74167,30.433332,,8,17.94,17.6,15.9025
1978-08-07T17:50:00Z,-118.416664,30.1,,9,18.56,18.4575,17.46222222222222
1978-08-09T05:30:00Z,-119.96667,32.375,,9,15.69,15.417499999999999,14.39
1978-08-09T10:25:00Z,-118.025,29.533333,,7,NA,NA,NA
1978-08-09T11:05:00Z,-119.475,32.65,,8,NA,NA,NA
1978-08-09T16:05:00Z,-117.36667,29.841667,,10,19.1,18.57,16.198
1978-08-09T18:45:00Z,-118.8,33.05,,8,NA,NA,NA
1978-08-09T22:05:00Z,-116.7,30.183332,,10,20.09,18.813999999999997,16.381
1978-08-09T23:30:00Z,-118.375,33.183334,,9,21.25,19.599999999999998,14.738888888888887
1978-08-10T01:45:00Z,-116.375,30.358334,,8,20.279999999999998,18.416666666666664,15.428749999999999
1978-08-10T03:45:00Z,-118.11667,33.308334,,6,22.07,18,15.066666666666666
1978-08-10T03:55:00Z,-116.183334,30.43,,10,18.85,17.520000000000003,14.658
1978-08-10T13:15:00Z,-116,29.766666,,8,NA,NA,NA
1978-08-10T16:50:00Z,-116.325,29.608334,,10,20.54,20.372,18.705
1978-08-10T23:30:00Z,-116.98333,29.275,,7,21.38,20.476666666666663,17.74142857142857
1978-08-11T07:15:00Z,-117.65,28.941668,,7,20.67,19.58666666666667,17.552857142857142
1978-08-11T22:35:00Z,-118.625,33.833332,,10,20.76,18.462,14.942
1978-08-12T01:00:00Z,-118.666664,33.816666,,10,20.76,18.462,14.942
1978-08-12T05:40:00Z,-118.96667,33.666668,,9,19.579999999999995,18.679999999999996,15.405555555555555
1978-08-12T10:05:00Z,-119.316666,33.5,,7,NA,NA,NA
1978-08-12T22:15:00Z,-117.26667,28.366667,,7,21.18,20.283333333333335,17.48
1978-08-12T22:45:00Z,-120.35833,33,,9,17.53,17.105000000000004,15.676666666666668
1978-08-13T04:00:00Z,-116.60833,28.691668,,9,21.05,20.561999999999998,17.538888888888888
1978-08-13T10:40:00Z,-115.95,29.033333,,9,NA,NA,NA
1978-08-13T14:20:00Z,-115.63333,29.191668,,10,19.47,19.182,16.542
1978-08-14T19:30:00Z,-120.75,33.566666,,9,NA,NA,NA
1978-08-14T23:50:00Z,-120.40833,33.733334,,10,17.34,16.614,14.335999999999999
1978-08-15T03:20:00Z,-120.14167,33.866665,,7,18.49,17.516666666666666,14.21142857142857
1978-08-15T10:25:00Z,-119.49167,34.166668,,9,18.05,16.9175,13.40111111111111
1978-08-15T17:25:00Z,-119.98333,34.275,,9,18.22,17.447499999999998,14.234444444444444
1978-08-16T11:25:00Z,-120.596664,34.413334,,9,14.34,14.111999999999998,12.666666666666666
1978-08-16T15:15:00Z,-120.8,34.316666,,9,NA,NA,NA
1978-08-16T20:20:00Z,-121.15,34.15,,10,NA,NA,NA
1978-08-17T18:05:00Z,-114.25,28.375,,10,NA,NA,NA
1978-08-17T21:20:00Z,-114.566666,28.216667,,11,21.05,20.508,16.931818181818183
1978-08-18T00:20:00Z,-114.9,28.05,,10,NA,NA,NA
1978-08-18T03:35:00Z,-114.88333,28.316668,,10,19.37,19.1575,16.467
1978-08-18T08:00:00Z,-114.941666,28.8,,10,NA,NA,NA
1978-08-18T11:10:00Z,-115.26667,28.633333,,10,19.34,18.746,16.459000000000003
1978-08-18T14:05:00Z,-115.395,28.308332,,7,20.99,20.99666666666667,16.96857142857143
1978-08-18T17:10:00Z,-115.59167,28.466667,,9,19.66,19.55,18.369999999999997
1978-08-18T21:00:00Z,-121.566666,34.733334,,8,15.84,15.370000000000001,13.3925
1978-08-18T23:30:00Z,-116.25,28.133333,,9,21.15,20.849999999999998,19.321111111111108
1978-08-19T01:45:00Z,-121.21667,34.908333,,10,15.01,14.888,13.333
1978-08-19T05:30:00Z,-120.94666,35.033333,,8,15.37,14.74333333333333,12.24625
1978-08-19T05:40:00Z,-116.88333,27.8,,10,21.65,21.323999999999998,18.569999999999997
1978-08-20T10:35:00Z,-116.50833,27.216667,,8,22.6,22.563333333333336,19.51625
1978-08-20T16:45:00Z,-115.875,27.55,,10,NA,NA,NA
1978-08-20T20:20:00Z,-115.55,27.716667,,9,21.79,21.445,19.373333333333335
1978-08-21T09:05:00Z,-114.98333,27.233334,,10,21.68,20.98,18.316
1978-08-21T14:30:00Z,-115.51667,26.966667,,10,22.24,22.246,20.063
1978-08-21T20:15:00Z,-116.15,26.641666,,10,NA,NA,NA
1978-08-22T08:05:00Z,-115.13333,26.383333,,10,22.19,21.776,18.758
1978-08-22T15:25:00Z,-114.48333,26.725,,10,21.48,21.018,17.366
1978-08-22T19:05:00Z,-114.10833,26.916666,,6,19.16,17.626666666666665,15.546666666666667
1978-08-23T03:35:00Z,-113.48333,26.483334,,7,21.37,20.16,16.55857142857143
1978-08-23T10:10:00Z,-114.11667,26.15,,10,20.74,19.964,17.282999999999998
1978-08-23T15:30:00Z,-114.75,25.816668,,10,20.94,20.580000000000002,18.461
1978-08-23T22:05:00Z,-115.4,25.483334,,10,23.08,22.77,21.169
1978-08-24T09:25:00Z,-114.4,25.241667,,9,24.66,23.830000000000002,19
1978-08-24T15:00:00Z,-113.75833,25.575,,10,23.2,22.993999999999996,20.25
1978-08-24T22:40:00Z,-113.125,25.908333,,8,NA,NA,NA
1978-08-25T01:25:00Z,-112.8,26.075,,9,NA,NA,NA
1978-08-25T12:40:00Z,-112.76667,25.333334,,8,22.99,21.722500000000004,18.06875
1978-08-25T19:25:00Z,-113.39167,25,,8,25.54,24.6,18.92875
1981-07-04T04:10:00Z,-120.918335,35.021667,,6,14.62,13.84,12.673333333333336
1981-07-04T07:26:00Z,-121.19833,34.888332,,6,15.04,14.346666666666666,13.081666666666667
1981-07-04T11:05:00Z,-121.54833000000001,34.72167,,6,14.93,14.286666666666665,12.564999999999998
1981-07-06T02:36:00Z,-121.15,34.15,,6,NA,NA,NA
1981-07-06T06:10:00Z,-120.80167,34.316666,,6,14.980000000000002,14.393333333333333,13.589999999999998
1981-07-06T09:20:00Z,-120.52333,34.45,,7,16.24,15.24,12.602857142857143
1981-07-07T17:30:00Z,-119.50833,34.178333,,6,19.06,18.57,15.226666666666667
1981-07-07T22:19:00Z,-119.93833,34.27,,6,20.16,17.73333333333333,14.979999999999999
1981-07-08T02:55:00Z,-120.13333,33.878334,,6,19.95,15.646666666666665,13.566666666666665
1981-07-08T06:01:00Z,-120.41,33.745,,6,NA,NA,NA
1981-07-08T09:35:00Z,-120.755,33.578335,,6,16.19,15.656666666666668,13.538333333333334
1981-07-10T05:15:00Z,-120.35,32.99,,6,NA,NA,NA
1981-07-10T09:05:00Z,-120.00667,33.156666,,6,18.35,16.143333333333334,13.361666666666666
1981-07-10T12:45:00Z,-119.66333,33.323334,,7,18.06,16.439999999999998,13.187142857142858
1981-07-10T17:15:00Z,-119.31834,33.49,,6,19.46,18.06,15.248333333333333
1981-07-10T21:03:00Z,-118.975,33.656666,,6,NA,NA,NA
1981-07-11T01:37:00Z,-118.628334,33.823334,,6,21.57,19.276666666666667,15.9
1981-07-11T03:42:00Z,-118.49,33.89,,5,NA,NA,NA
1981-07-11T09:40:00Z,-117.76833,33.485,,5,22.26,17.71,15.916
1981-07-11T11:50:00Z,-117.905,33.418335,,6,22.99,20.236666666666668,16.523333333333333
1981-07-11T16:20:00Z,-118.386665,33.185,,6,21.61,19.656666666666666,16.953333333333333
1981-07-11T21:28:00Z,-118.935,32.918335,,6,20.36,18.89666666666667,16.099999999999998
1981-07-12T02:52:00Z,-119.48167,32.65167,,6,18.89,18.369999999999997,15.024999999999999
1981-07-12T07:37:00Z,-119.96,32.418335,,6,18.12,18.09,15.528333333333332
1981-07-14T05:03:00Z,-119.57166,31.846666,,6,17.5,16.846666666666664,15.011666666666665
1981-07-14T09:00:00Z,-119.23333,32.013332,,6,18.13,16.843333333333334,14.648333333333333
1981-07-14T13:30:00Z,-118.89333,32.18,,6,18.61,17.55333333333333,15.086666666666666
1981-07-14T18:10:00Z,-118.555,32.34667,,6,20.39,18.786666666666665,16.51666666666667
1981-07-14T23:33:00Z,-118.21333,32.513332,,6,21.39,19.529999999999998,16.985
1981-07-15T03:15:00Z,-117.87334,32.68,,6,22.5,19.94,17.726666666666667
1981-07-15T09:30:00Z,-117.395,32.913334,,6,23.25,19.15,16.224999999999998
1981-07-15T11:25:00Z,-117.305,32.956665,,6,22.87,17.39333333333333,14.816666666666666
1981-07-26T19:50:00Z,-118.785,30.681667,,6,17.93,17.87333333333333,17.263333333333332
1981-07-27T08:55:00Z,-117.78667,31.18,,6,19.89,19.890000000000004,18.893333333333334
1981-07-27T13:35:00Z,-117.46,31.343334,,6,20.94,20.556666666666665,18.758333333333333
1981-07-27T18:10:00Z,-117.125,31.516666,,6,NA,NA,NA
1981-07-27T22:40:00Z,-116.775,31.683332,,6,19.679999999999996,17.453333333333337,15.013333333333335
1981-07-28T01:55:00Z,-116.72833,31.706667,,6,18.33,16.686666666666667,14.51
1981-07-31T12:30:00Z,-115.835,29.836666,,5,NA,NA,NA
1981-07-31T15:10:00Z,-116,29.78,,6,NA,NA,NA
1981-07-31T18:35:00Z,-116.325,29.606667,,6,21.26,21,18.83
1981-07-31T22:30:00Z,-116.64,29.451666,,6,NA,NA,NA
1981-08-01T03:00:00Z,-116.995,29.3,,6,NA,NA,NA
1981-08-01T09:40:00Z,-117.64,28.945,,6,NA,NA,NA
1981-08-04T06:10:00Z,-114.18667,28.416666,,4,22.71,21.05,19.712500000000002
1981-08-04T08:15:00Z,-114.25,28.386667,,7,22.309999999999995,20.41,16.294285714285714
1981-08-04T11:40:00Z,-114.595,28.213333,,6,NA,NA,NA
1981-08-04T15:20:00Z,-114.89167,28.055,,6,21.07,21.07333333333333,19.793333333333333
1981-08-04T18:10:00Z,-114.863335,28.296667,,6,20.88,20.753333333333334,18.621666666666666
1981-08-06T21:45:00Z,-116.511665,27.231667,,6,22.2,21.656666666666666,19.625
1981-08-07T03:40:00Z,-115.863335,27.561666,,6,22.6,22.283333333333335,20.151666666666667
1981-08-07T08:35:00Z,-115.53833,27.733334,,6,22.85,22.846666666666668,20.456666666666667
1981-08-07T13:15:00Z,-115.11667,27.933332,,5,23.05,21.59333333333333,19.146
1983-06-14T03:35:00Z,-117.78333,33.466667,,7,19.32,17.49666666666667,14.881428571428572
1983-06-14T08:31:00Z,-118.05334,33.341667,,8,18.11,16.546666666666667,14.74625
1983-06-14T23:08:00Z,-119.128334,32.801666,,8,15.9,15.2825,13.06375
1983-06-15T03:55:00Z,-119.475,32.626667,,8,15.75,15.63,13.81625
1983-07-16T00:55:00Z,-117.791664,33.47167,,9,21.14,19.9225,17.12111111111111
1983-07-16T06:05:00Z,-118.045,33.336666,,9,21.52,20.077500000000004,16.866666666666667
1983-08-17T20:50:00Z,-117.78,33.47167,,9,24.09,21.522499999999997,18.205555555555556
1983-08-18T01:50:00Z,-118.04833000000001,33.34,,8,23.24,21.03,17.71125
1983-08-18T06:55:00Z,-118.37666,33.18,,9,22.56,21.357999999999997,18.537777777777777
1983-08-18T19:23:00Z,-119.475,32.643333,,8,NA,NA,NA
1983-08-18T22:32:00Z,-119.61833,32.583332,,9,19.39,19.066,17.112222222222222
1983-08-19T02:36:00Z,-119.956665,32.405,,10,19.62,19.556,18.246
1983-09-13T03:15:00Z,-117.79,33.461666,,8,NA,NA,NA
1983-09-13T07:45:00Z,-118.058334,33.341667,,10,22.69,22.256000000000004,19.442
1983-09-13T12:55:00Z,-118.378334,33.183334,,8,21.38,20.25,17.467499999999998
1983-09-13T20:22:00Z,-118.92667,32.915,,8,21.95,20.58,18.0425
1983-09-14T01:41:00Z,-119.47667,32.645,,8,22.24,21.013333333333332,18.18
1983-09-14T04:00:00Z,-119.61667,32.576668,,8,21.21,20.76666666666667,17.916249999999998
1983-09-14T07:32:00Z,-119.96167,32.413334,,9,21.14,20.723333333333333,17.33666666666667
1983-10-10T23:45:00Z,-117.8,33.478333,,8,NA,NA,NA
1983-10-11T05:05:00Z,-118.05334,33.341667,,8,21.3,20.8775,18.63625
1983-10-11T10:00:00Z,-118.345,33.193333,,6,NA,NA,NA
1983-10-11T16:40:00Z,-118.935,32.913334,,6,20.43,19.95,17.895
1983-10-11T22:30:00Z,-119.475,32.643333,,7,20.11,19.883333333333333,18.955714285714283
1983-10-12T01:35:00Z,-119.625,32.59,,8,NA,NA,NA
1983-10-12T05:40:00Z,-119.95167,32.42,,8,19.91,19.883333333333333,18.6625
1984-06-05T22:55:00Z,-115.825,29.875,,6,16.28,15.836666666666666,15.131666666666668
1984-06-06T02:30:00Z,-116,29.786667,,9,17.6,17.470000000000002,16.07555555555556
1984-06-06T07:20:00Z,-116.32667,29.62,,9,17.66,17.560000000000002,16.563333333333333
1984-06-06T12:25:00Z,-116.655,29.456667,,11,17.2,17.21,16.80090909090909
1984-06-06T16:25:00Z,-116.986664,29.286667,,9,17.18,17.146666666666665,16.61
1984-06-06T21:00:00Z,-117.32,29.118334,,8,17.76,17.759999999999998,17.51875
1984-06-07T01:15:00Z,-117.64167,28.955,,10,17.89,17.884,17.572
1984-06-09T11:44:00Z,-118.02333,29.525,,8,16.56,16.569999999999997,16.41375
1984-06-09T16:10:00Z,-117.7,29.686666,,10,16.78,16.764,16.512999999999998
1984-06-09T21:30:00Z,-117.36,29.861666,,10,16.81,16.776,16.531
1984-06-10T01:35:00Z,-117.026665,30.025,,10,17.48,17.418,16.778
1984-06-10T05:35:00Z,-116.69334,30.19,,8,17.1,16.846666666666664,15.145
1984-06-10T09:55:00Z,-116.365,30.361666,,10,17.45,17.39,15.858
1984-06-10T13:10:00Z,-116.16333,30.455,,9,16.72,15.373999999999999,13.932222222222224
1984-06-10T15:10:00Z,-116.096664,30.491667,,1,NA,14.42,14.42
1984-06-10T20:20:00Z,-116.34167,31.146667,,1,NA,15.67,15.67
1984-06-10T21:40:00Z,-116.405,31.115,,8,16.63,14.453333333333335,12.661249999999999
1984-06-11T01:05:00Z,-116.745,30.948334,,11,18.17,17.890000000000004,16.664545454545458
1984-06-11T04:50:00Z,-117.081665,30.78,,7,17.67,17.10333333333333,14.741428571428571
1984-06-11T08:15:00Z,-117.41167,30.613333,,7,16.98,16.796666666666667,16.135714285714286
1984-06-11T11:40:00Z,-117.74834,30.443333,,11,16.78,16.754,15.968181818181817
1984-06-11T15:10:00Z,-118.08,30.283333,,11,16.7,16.71,16.425454545454546
1984-06-11T19:00:00Z,-118.41,30.116667,,11,16.61,16.578,16.302727272727275
1984-06-13T21:25:00Z,-118.791664,30.688334,,10,16.32,16.302,15.852999999999998
1984-06-14T00:50:00Z,-118.45333,30.853333,,10,16.94,16.912,16.18
1984-06-14T04:15:00Z,-118.11667,31.011667,,10,17.78,17.788,16.176000000000002
1984-06-14T07:40:00Z,-117.785,31.188334,,10,18.04,17.996,16.048
1984-06-14T11:15:00Z,-117.45167,31.355,,11,17.95,17.962,16.83272727272727
1984-06-14T15:10:00Z,-117.115,31.521667,,11,18.03,17.95,16.611818181818183
1984-06-14T19:05:00Z,-116.778336,31.685,,19,18.52631720856065,17.466848500373374,15.640486133261836
1984-06-14T20:30:00Z,-116.73333,31.708334,,10,18.36,17.349999999999998,15.504
1984-06-15T01:40:00Z,-117.085,32.29,,1,NA,NA,NA
1984-06-15T02:35:00Z,-117.14667,32.256668,,8,19.91,18.91,15.94875
1984-06-15T04:00:00Z,-117.28167,32.181667,,1,NA,18.63,18.63
1984-06-15T06:40:00Z,-117.49167,32.085,,10,18.29,18.054,16.39
1984-06-15T10:05:00Z,-117.831665,31.923334,,10,17.97,17.929999999999996,16.642999999999997
1984-06-15T13:25:00Z,-118.175,31.755,,7,NA,NA,NA
1984-06-15T16:50:00Z,-118.511665,31.586666,,11,17.7,17.695999999999998,16.69
1984-06-15T20:25:00Z,-118.84,31.42,,10,17.169999999999998,17.055999999999997,16.048
1984-06-15T23:50:00Z,-119.175,31.256666,,10,16.74,16.65,15.552999999999999
1984-06-18T01:10:00Z,-119.57833,31.84,,10,16.07,16.058000000000003,15.345000000000002
1984-06-18T04:45:00Z,-119.23167,32.016666,,11,16.99,16.994,16.096363636363638
1984-06-18T08:15:00Z,-118.89,32.181667,,11,17.4,17.404,16.186363636363637
1984-06-18T11:55:00Z,-118.55334,32.34667,,11,17.26,17.003999999999998,16.14181818181818
1984-06-18T15:40:00Z,-118.21667,32.511665,,11,17.5,17.502,16.706363636363637
1984-06-18T19:45:00Z,-117.87334,32.676666,,10,18.88,18.59,16.675
1984-06-19T02:00:00Z,-117.53167,32.84833,,11,20.33,19.384,16.18272727272727
1984-06-19T03:40:00Z,-117.46667,32.866665,,11,20.5,19.246,15.764545454545456
1984-06-19T23:20:00Z,-117.305,32.953335,,1,NA,17.18,17.18
1984-06-20T03:45:00Z,-117.75833,33.478333,,8,19.64,17.660000000000004,14.72375
1984-06-20T05:50:00Z,-117.90833,33.415,,11,21.18,20.406000000000002,16.64636363636364
1984-06-20T09:35:00Z,-118.245,33.246666,,10,NA,NA,NA
